# LKr T0 constants. Format: RO channel; geometric ID; T0 offset (ns).
# These T0 offsets should be subtracted from the raw times.
# Special values: -999.999 for masked channels or low statistics, +999.999 for failed T0 fits.
# An offset T0 must be ignored by the reconstruction in case |T0|>999ns.
#
# Generated by the T0Evaluation tool on Sat Feb 17 23:07:07 2018 [with run 6371]
#
  97    0 -999.999
  98    0 -999.999
  99    0 -999.999
 100    0 -999.999
 101    0 -999.999
 102    0 -999.999
 103    0 -999.999
 104    0 -999.999
 105    0 -999.999
 106    0 -999.999
 107    0 -999.999
 108    0 -999.999
 109    0 -999.999
 110    0 -999.999
 111    0 -999.999
 112    0 -999.999
 113    0 -999.999
 114    0 -999.999
 115    0 -999.999
 116    0 -999.999
 117    0 -999.999
 118    0 -999.999
 119    0 -999.999
 120    0 -999.999
 121    0 -999.999
 122    0 -999.999
 123    0 -999.999
 124    0 -999.999
 125    0 -999.999
 126    0 -999.999
 127    0 -999.999
 128    0 -999.999
 129    0 -999.999
 130    0 -999.999
 131    0 -999.999
 132    0 -999.999
 133    0 -999.999
 134    0 -999.999
 135    0 -999.999
 136    0 -999.999
 137    0 -999.999
 138    0 -999.999
 139    0 -999.999
 140    0 -999.999
 141    0 -999.999
 142    0 -999.999
 143    0 -999.999
 144    0 -999.999
 145    0 -999.999
 146    0 -999.999
 147    0 -999.999
 148    0 -999.999
 149    0 -999.999
 150    0 -999.999
 151    0 -999.999
 152    0 -999.999
 153    0 -999.999
 154    0 -999.999
 155    0 -999.999
 156    0 -999.999
 157    0 -999.999
 158    0 -999.999
 159    0 -999.999
 160    0 -999.999
 161    0 -999.999
 162    0 -999.999
 163    0 -999.999
 164    0 -999.999
 165    0   -0.431
 166    0    1.271
 167    0   -0.960
 168    0   -3.227
 169    0   -1.491
 170    0   -4.024
 171    0   -1.928
 172    0    0.088
 173    0   -0.620
 174    0    0.355
 175    0   -2.052
 176    0   -3.506
 177    0   -1.969
 178    0   -0.192
 179    0   -1.009
 180    0   -1.473
 181    0    0.491
 182    0   -0.529
 183    0   -0.460
 184    0   -1.067
 185    0   -3.531
 186    0   -6.132
 187    0   -5.813
 188    0    1.493
 189    0   -3.472
 190    0   -2.126
 191    0   -3.682
 192    0    2.179
 193    0   -2.081
 194    0   -0.029
 195    0    3.133
 196    0    0.792
 197    0    1.315
 198    0    1.359
 199    0   -1.615
 200    0    0.677
 201    0   -0.904
 202    0   -8.922
 203    0   -0.279
 204    0   -1.375
 205    0   -3.001
 206    0   -9.230
 207    0   -3.723
 208    0   -1.875
 209    0 -999.999
 210    0   -1.480
 211    0   -2.079
 212    0   -1.529
 213    0   -0.675
 214    0   -3.429
 215    0   -2.454
 216    0   -3.368
 217    0   -0.893
 218    0    0.158
 219    0 -999.999
 220    0 -999.999
 221    0 -999.999
 222    0 -999.999
 223    0 -999.999
 224    0 -999.999
 225    0 -999.999
 226    0 -999.999
 227    0 -999.999
 228    0 -999.999
 229    0 -999.999
 230    0 -999.999
 231    0 -999.999
 232    0 -999.999
 233    0 -999.999
 234    0 -999.999
 235    0 -999.999
 236    0 -999.999
 237    0 -999.999
 238    0 -999.999
 239    0 -999.999
 240    0 -999.999
 241    0 -999.999
 242    0 -999.999
 243    0 -999.999
 244    0 -999.999
 245    0 -999.999
 246    0 -999.999
 247    0 -999.999
 248    0 -999.999
 249    0 -999.999
 250    0 -999.999
 251    0 -999.999
 252    0 -999.999
 253    0 -999.999
 254    0 -999.999
 255    0 -999.999
 256    0 -999.999
 257    0 -999.999
 258    0 -999.999
 259    0 -999.999
 260    0 -999.999
 261    0 -999.999
 262    0 -999.999
 263    0 -999.999
 264    0 -999.999
 265    0 -999.999
 266    0 -999.999
 267    0 -999.999
 268    0 -999.999
 269    0 -999.999
 270    0 -999.999
 271    0 -999.999
 272    0 -999.999
 273    0 -999.999
 274    0 -999.999
 275    0 -999.999
 276    0 -999.999
 277    0 -999.999
 278    0 -999.999
 279    0 -999.999
 280    0 -999.999
 281    0 -999.999
 282    0 -999.999
 283    0 -999.999
 284    0 -999.999
 285    0 -999.999
 286    0 -999.999
 287    0 -999.999
 288    0 -999.999
 289    0 -999.999
 290    0 -999.999
 291    0 -999.999
 292    0   -1.585
 293    0    0.285
 294    0   -0.849
 295    0   -0.375
 296    0   -5.685
 297    0   -1.755
 298    0    0.097
 299    0   -6.167
 300    0   -1.669
 301    0   -1.026
 302    0   -9.025
 303    0   -0.335
 304    0    3.455
 305    0   -0.840
 306    0   -0.616
 307    0   -1.648
 308    0   -1.736
 309    0   -1.423
 310    0   -2.270
 311    0   -3.048
 312    0   -0.144
 313    0    0.028
 314    0   -0.160
 315    0    1.989
 316    0    0.378
 317    0    0.736
 318    0    1.251
 319    0   -0.362
 320    0   -3.212
 321    0   -3.269
 322    0   -2.880
 323    0   -3.746
 324    0   -3.171
 325    0   -2.730
 326    0   -2.979
 327    0   -2.560
 328    0    0.271
 329    0   -0.412
 330    0   -1.403
 331    0   -2.059
 332    0   -2.916
 333    0  999.999
 334    0    3.680
 335    0   -2.276
 336    0    0.703
 337    0   -2.079
 338    0   -9.173
 339    0   -0.014
 340    0   -0.061
 341    0   -3.798
 342    0   -9.418
 343    0   -1.165
 344    0   -1.020
 345    0   -0.374
 346    0   -1.316
 347    0    0.198
 348    0 -999.999
 349    0 -999.999
 350    0 -999.999
 351    0 -999.999
 352    0 -999.999
 353    0 -999.999
 354    0 -999.999
 355    0 -999.999
 356    0 -999.999
 357    0 -999.999
 358    0 -999.999
 359    0 -999.999
 360    0 -999.999
 361    0 -999.999
 362    0 -999.999
 363    0 -999.999
 364    0 -999.999
 365    0 -999.999
 366    0 -999.999
 367    0 -999.999
 368    0 -999.999
 369    0 -999.999
 370    0 -999.999
 371    0 -999.999
 372    0 -999.999
 373    0 -999.999
 374    0 -999.999
 375    0 -999.999
 376    0 -999.999
 377    0 -999.999
 378    0 -999.999
 379    0 -999.999
 380    0 -999.999
 381    0 -999.999
 382    0 -999.999
 383    0 -999.999
 384    0 -999.999
 385    0 -999.999
 386    0 -999.999
 387    0 -999.999
 388    0 -999.999
 389    0 -999.999
 390    0 -999.999
 391    0 -999.999
 392    0 -999.999
 393    0 -999.999
 394    0 -999.999
 395    0 -999.999
 396    0 -999.999
 397    0 -999.999
 398    0 -999.999
 399    0 -999.999
 400    0 -999.999
 401    0 -999.999
 402    0 -999.999
 403    0 -999.999
 404    0 -999.999
 405    0 -999.999
 406    0 -999.999
 407    0 -999.999
 408    0 -999.999
 409    0 -999.999
 410    0 -999.999
 411    0 -999.999
 412    0 -999.999
 413    0 -999.999
 414    0 -999.999
 415    0 -999.999
 416    0 -999.999
 417    0 -999.999
 418    0 -999.999
 419    0   -1.140
 420    0   -3.168
 421    0   -2.372
 422    0   -2.376
 423    0   -3.265
 424    0   -8.869
 425    0   -9.535
 426    0   -2.943
 427    0   -3.241
 428    0   -2.813
 429    0   -0.504
 430    0   -0.048
 431    0   -1.388
 432    0   -9.220
 433    0    0.934
 434    0    2.203
 435    0   -9.033
 436    0   -0.224
 437    0   -2.698
 438    0    3.629
 439    0    1.737
 440    0   -9.258
 441    0   -3.760
 442    0    0.553
 443    0    1.547
 444    0   -4.055
 445    0    0.447
 446    0   -4.298
 447    0   -0.439
 448    0    3.516
 449    0   -9.226
 450    0   -0.946
 451    0    2.239
 452    0    0.872
 453    0    2.186
 454    0    2.911
 455    0    1.263
 456    0   -1.049
 457    0   -9.292
 458    0   -4.269
 459    0   -3.423
 460    0    0.517
 461    0   -1.559
 462    0   -0.217
 463    0   -9.017
 464    0   -4.449
 465    0   -0.678
 466    0    2.020
 467    0    0.653
 468    0   -0.349
 469    0   -0.560
 470    0   -8.791
 471    0   -9.260
 472    0   -3.037
 473    0   -0.202
 474    0    0.523
 475    0   -2.711
 476    0   -0.477
 477    0 -999.999
 478    0 -999.999
 479    0 -999.999
 480    0 -999.999
 481    0 -999.999
 482    0 -999.999
 483    0 -999.999
 484    0 -999.999
 485    0 -999.999
 486    0 -999.999
 487    0 -999.999
 488    0 -999.999
 489    0 -999.999
 490    0 -999.999
 491    0 -999.999
 492    0 -999.999
 493    0 -999.999
 494    0 -999.999
 495    0 -999.999
 496    0 -999.999
 497    0 -999.999
 498    0 -999.999
 499    0 -999.999
 500    0 -999.999
 501    0 -999.999
 502    0 -999.999
 503    0 -999.999
 504    0 -999.999
 505    0 -999.999
 506    0 -999.999
 507    0 -999.999
 508    0 -999.999
 509    0 -999.999
 510    0 -999.999
 511    0 -999.999
 512    0 -999.999
 513    0 -999.999
 514    0 -999.999
 515    0 -999.999
 516    0 -999.999
 517    0 -999.999
 518    0 -999.999
 519    0 -999.999
 520    0 -999.999
 521    0 -999.999
 522    0 -999.999
 523    0 -999.999
 524    0 -999.999
 525    0 -999.999
 526    0 -999.999
 527    0 -999.999
 528    0 -999.999
 529    0 -999.999
 530    0 -999.999
 531    0 -999.999
 532    0 -999.999
 533    0 -999.999
 534    0 -999.999
 535    0 -999.999
 536    0 -999.999
 537    0 -999.999
 538    0 -999.999
 539    0 -999.999
 540    0 -999.999
 541    0 -999.999
 542    0 -999.999
 543    0 -999.999
 544    0 -999.999
 545    0 -999.999
 546    0   -0.371
 547    0   -0.946
 548    0    0.065
 549    0   -2.015
 550    0   -3.042
 551    0   -4.306
 552    0    0.382
 553    0    2.003
 554    0    3.157
 555    0   -8.846
 556    0    2.250
 557    0   -1.300
 558    0    5.814
 559    0    4.416
 560    0    0.477
 561    0    0.549
 562    0    1.738
 563    0   -0.397
 564    0    0.244
 565    0   -2.150
 566    0   -3.109
 567    0    1.959
 568    0   -0.798
 569    0    0.826
 570    0   -1.379
 571    0   -1.026
 572    0   -1.359
 573    0   -0.406
 574    0   -0.636
 575    0   -0.347
 576    0   -0.024
 577    0   -1.456
 578    0   -1.237
 579    0   -0.893
 580    0   -0.966
 581    0   -1.829
 582    0   -1.751
 583    0 -999.999
 584    0   -0.402
 585    0    2.374
 586    0   -0.705
 587    0   -1.377
 588    0   -2.360
 589    0   -2.829
 590    0    0.051
 591    0   -0.103
 592    0   -2.483
 593    0   -0.233
 594    0   -1.079
 595    0   -1.399
 596    0   -0.780
 597    0    0.449
 598    0   -0.985
 599    0   -2.066
 600    0   -1.059
 601    0   -0.405
 602    0   -1.805
 603    0   -2.095
 604    0    1.036
 605    0   -0.156
 606    0 -999.999
 607    0 -999.999
 608    0 -999.999
 609    0 -999.999
 610    0 -999.999
 611    0 -999.999
 612    0 -999.999
 613    0 -999.999
 614    0 -999.999
 615    0 -999.999
 616    0 -999.999
 617    0 -999.999
 618    0 -999.999
 619    0 -999.999
 620    0 -999.999
 621    0 -999.999
 622    0 -999.999
 623    0 -999.999
 624    0 -999.999
 625    0 -999.999
 626    0 -999.999
 627    0 -999.999
 628    0 -999.999
 629    0 -999.999
 630    0 -999.999
 631    0 -999.999
 632    0 -999.999
 633    0 -999.999
 634    0 -999.999
 635    0 -999.999
 636    0 -999.999
 637    0 -999.999
 638    0 -999.999
 639    0 -999.999
 640    0 -999.999
 641    0 -999.999
 642    0 -999.999
 643    0 -999.999
 644    0 -999.999
 645    0 -999.999
 646    0 -999.999
 647    0 -999.999
 648    0 -999.999
 649    0 -999.999
 650    0 -999.999
 651    0 -999.999
 652    0 -999.999
 653    0 -999.999
 654    0 -999.999
 655    0 -999.999
 656    0 -999.999
 657    0 -999.999
 658    0 -999.999
 659    0 -999.999
 660    0 -999.999
 661    0 -999.999
 662    0 -999.999
 663    0 -999.999
 664    0 -999.999
 665    0 -999.999
 666    0 -999.999
 667    0 -999.999
 668    0 -999.999
 669    0 -999.999
 670    0 -999.999
 671    0 -999.999
 672    0 -999.999
 673    0   -8.815
 674    0   -9.097
 675    0    0.643
 676    0    1.760
 677    0    2.759
 678    0    2.555
 679    0   -9.104
 680    0    1.926
 681    0   -0.701
 682    0    3.974
 683    0    2.353
 684    0    3.750
 685    0    3.314
 686    0   -1.471
 687    0   -0.614
 688    0   -0.744
 689    0   -1.398
 690    0   -8.958
 691    0    0.239
 692    0    2.033
 693    0   -8.894
 694    0   -0.922
 695    0    1.605
 696    0    6.317
 697    0    0.225
 698    0    1.264
 699    0    1.454
 700    0    7.407
 701    0    3.912
 702    0    3.965
 703    0    1.763
 704    0   -4.380
 705    0   -0.379
 706    0   -2.556
 707    0   -1.282
 708    0   -2.213
 709    0   -4.187
 710    0   -2.078
 711    0   -0.178
 712    0    1.595
 713    0   -2.912
 714    0    1.588
 715    0    1.175
 716    0    4.261
 717    0    0.777
 718    0   -1.593
 719    0    3.670
 720    0  999.999
 721    0   -2.949
 722    0   -1.263
 723    0   -2.833
 724    0    0.584
 725    0   -2.103
 726    0   -1.535
 727    0   -0.569
 728    0   -0.666
 729    0   -2.345
 730    0    9.712
 731    0    0.412
 732    0    0.699
 733    0   -1.936
 734    0    3.925
 735    0 -999.999
 736    0 -999.999
 737    0 -999.999
 738    0 -999.999
 739    0 -999.999
 740    0 -999.999
 741    0 -999.999
 742    0 -999.999
 743    0 -999.999
 744    0 -999.999
 745    0 -999.999
 746    0 -999.999
 747    0 -999.999
 748    0 -999.999
 749    0 -999.999
 750    0 -999.999
 751    0 -999.999
 752    0 -999.999
 753    0 -999.999
 754    0 -999.999
 755    0 -999.999
 756    0 -999.999
 757    0 -999.999
 758    0 -999.999
 759    0 -999.999
 760    0 -999.999
 761    0 -999.999
 762    0 -999.999
 763    0 -999.999
 764    0 -999.999
 765    0 -999.999
 766    0 -999.999
 767    0 -999.999
 768    0 -999.999
 769    0 -999.999
 770    0 -999.999
 771    0 -999.999
 772    0 -999.999
 773    0 -999.999
 774    0 -999.999
 775    0 -999.999
 776    0 -999.999
 777    0 -999.999
 778    0 -999.999
 779    0 -999.999
 780    0 -999.999
 781    0 -999.999
 782    0 -999.999
 783    0 -999.999
 784    0 -999.999
 785    0 -999.999
 786    0 -999.999
 787    0 -999.999
 788    0 -999.999
 789    0 -999.999
 790    0 -999.999
 791    0 -999.999
 792    0 -999.999
 793    0 -999.999
 794    0 -999.999
 795    0 -999.999
 796    0 -999.999
 797    0 -999.999
 798    0 -999.999
 799    0 -999.999
 800    0    1.245
 801    0   -1.107
 802    0   -1.329
 803    0   -0.558
 804    0   -2.169
 805    0   -1.866
 806    0   -0.597
 807    0   -2.610
 808    0    0.721
 809    0    3.854
 810    0   -2.472
 811    0   -3.257
 812    0   -0.639
 813    0    1.319
 814    0    3.132
 815    0   -2.089
 816    0   -9.089
 817    0   -0.477
 818    0   -9.095
 819    0    0.890
 820    0    3.049
 821    0   -2.520
 822    0   -1.502
 823    0    1.139
 824    0    1.082
 825    0   -2.076
 826    0    0.221
 827    0    0.792
 828    0   -1.347
 829    0    0.889
 830    0   -0.307
 831    0   -0.522
 832    0   -1.087
 833    0   -1.303
 834    0   -2.692
 835    0   -1.888
 836    0   -2.072
 837    0    0.226
 838    0   -0.124
 839    0   -2.361
 840    0   -2.548
 841    0   -2.072
 842    0   -1.683
 843    0    1.162
 844    0   -3.161
 845    0   -2.122
 846    0   -3.634
 847    0   -5.268
 848    0   -0.968
 849    0    6.322
 850    0    3.072
 851    0    0.435
 852    0   -1.047
 853    0   -0.953
 854    0   -1.926
 855    0   -2.636
 856    0   -0.434
 857    0   -0.732
 858    0   -2.670
 859    0   -4.570
 860    0    2.686
 861    0   -0.877
 862    0    3.943
 863    0 -999.999
 864    0 -999.999
 865    0 -999.999
 866    0 -999.999
 867    0 -999.999
 868    0 -999.999
 869    0 -999.999
 870    0 -999.999
 871    0 -999.999
 872    0 -999.999
 873    0 -999.999
 874    0 -999.999
 875    0 -999.999
 876    0 -999.999
 877    0 -999.999
 878    0 -999.999
 879    0 -999.999
 880    0 -999.999
 881    0 -999.999
 882    0 -999.999
 883    0 -999.999
 884    0 -999.999
 885    0 -999.999
 886    0 -999.999
 887    0 -999.999
 888    0 -999.999
 889    0 -999.999
 890    0 -999.999
 891    0 -999.999
 892    0 -999.999
 893    0 -999.999
 894    0 -999.999
 895    0 -999.999
 896    0 -999.999
 897    0 -999.999
 898    0 -999.999
 899    0 -999.999
 900    0 -999.999
 901    0 -999.999
 902    0 -999.999
 903    0 -999.999
 904    0 -999.999
 905    0 -999.999
 906    0 -999.999
 907    0 -999.999
 908    0 -999.999
 909    0 -999.999
 910    0 -999.999
 911    0 -999.999
 912    0 -999.999
 913    0 -999.999
 914    0 -999.999
 915    0 -999.999
 916    0 -999.999
 917    0 -999.999
 918    0 -999.999
 919    0 -999.999
 920    0 -999.999
 921    0 -999.999
 922    0 -999.999
 923    0 -999.999
 924    0 -999.999
 925    0 -999.999
 926    0 -999.999
 927    0 -999.999
 928    0   -1.475
 929    0   -4.851
 930    0   -0.181
 931    0   -2.579
 932    0    1.617
 933    0    2.146
 934    0   -1.373
 935    0   -3.355
 936    0   -3.349
 937    0   -1.386
 938    0 -999.999
 939    0   -1.082
 940    0   -4.588
 941    0   -5.777
 942    0   -2.555
 943    0   -3.398
 944    0   -3.197
 945    0   -4.172
 946    0   -2.860
 947    0   -4.517
 948    0   -5.428
 949    0   -9.316
 950    0   -5.362
 951    0   -2.439
 952    0   -1.711
 953    0    0.721
 954    0   -3.178
 955    0   -0.494
 956    0   -1.672
 957    0   -1.673
 958    0   -0.578
 959    0   -2.218
 960    0    2.285
 961    0    3.830
 962    0    0.894
 963    0   -0.560
 964    0    4.097
 965    0   -2.684
 966    0   -0.942
 967    0    2.213
 968    0   -1.756
 969    0   -1.120
 970    0   -0.101
 971    0    1.036
 972    0    1.747
 973    0   -2.402
 974    0   -1.425
 975    0   -2.057
 976    0   -1.549
 977    0    1.632
 978    0   -2.406
 979    0   -0.145
 980    0   -2.778
 981    0    0.345
 982    0    0.373
 983    0    0.043
 984    0   -0.861
 985    0   -0.048
 986    0   -0.469
 987    0   -2.555
 988    0    1.959
 989    0   -3.023
 990    0   -2.605
 991    0   -2.234
 992    0 -999.999
 993    0 -999.999
 994    0 -999.999
 995    0 -999.999
 996    0 -999.999
 997    0 -999.999
 998    0 -999.999
 999    0 -999.999
1000    0 -999.999
1001    0 -999.999
1002    0 -999.999
1003    0 -999.999
1004    0 -999.999
1005    0 -999.999
1006    0 -999.999
1007    0 -999.999
1008    0 -999.999
1009    0 -999.999
1010    0 -999.999
1011    0 -999.999
1012    0 -999.999
1013    0 -999.999
1014    0 -999.999
1015    0 -999.999
1016    0 -999.999
1017    0 -999.999
1018    0 -999.999
1019    0 -999.999
1020    0 -999.999
1021    0 -999.999
1022    0 -999.999
1023    0 -999.999
1024    0 -999.999
1025    0 -999.999
1026    0 -999.999
1027    0 -999.999
1028    0 -999.999
1029    0 -999.999
1030    0 -999.999
1031    0 -999.999
1032    0 -999.999
1033    0 -999.999
1034    0 -999.999
1035    0 -999.999
1036    0 -999.999
1037    0 -999.999
1038    0 -999.999
1039    0 -999.999
1040    0 -999.999
1041    0 -999.999
1042    0 -999.999
1043    0 -999.999
1044    0 -999.999
1045    0 -999.999
1046    0 -999.999
1047    0 -999.999
1048    0 -999.999
1049    0 -999.999
1050    0 -999.999
1051    0 -999.999
1052    0 -999.999
1053    0 -999.999
1054    0    0.480
1055    0    0.060
1056    0    2.572
1057    0   -2.905
1058    0   -3.722
1059    0   -0.103
1060    0   -9.216
1061    0   -4.676
1062    0  999.999
1063    0   -2.712
1064    0    1.992
1065    0   -2.500
1066    0   -0.847
1067    0   -2.311
1068    0   -1.507
1069    0   -0.398
1070    0    1.746
1071    0   -1.643
1072    0   -2.392
1073    0   -0.344
1074    0   -0.614
1075    0   -1.449
1076    0   -2.566
1077    0   -0.724
1078    0    1.736
1079    0   -2.308
1080    0   -0.858
1081    0    1.655
1082    0   -1.084
1083    0   -1.496
1084    0   -2.014
1085    0    0.961
1086    0    3.852
1087    0   -0.547
1088    0    1.749
1089    0    4.400
1090    0    0.129
1091    0    0.846
1092    0    5.541
1093    0    1.917
1094    0    1.037
1095    0    4.338
1096    0   -4.391
1097    0   -1.571
1098    0    1.277
1099    0    0.137
1100    0   -3.458
1101    0   -9.163
1102    0   -4.570
1103    0   -3.959
1104    0    5.255
1105    0    0.271
1106    0    3.405
1107    0    3.977
1108    0    0.082
1109    0   -0.582
1110    0    1.058
1111    0    3.579
1112    0    1.653
1113    0    1.262
1114    0   -3.505
1115    0   -0.458
1116    0   -9.311
1117    0    3.711
1118    0   -2.279
1119    0   -2.370
1120    0   -0.982
1121    0   -2.742
1122    0 -999.999
1123    0 -999.999
1124    0 -999.999
1125    0 -999.999
1126    0 -999.999
1127    0 -999.999
1128    0 -999.999
1129    0 -999.999
1130    0 -999.999
1131    0 -999.999
1132    0 -999.999
1133    0 -999.999
1134    0 -999.999
1135    0 -999.999
1136    0 -999.999
1137    0 -999.999
1138    0 -999.999
1139    0 -999.999
1140    0 -999.999
1141    0 -999.999
1142    0 -999.999
1143    0 -999.999
1144    0 -999.999
1145    0 -999.999
1146    0 -999.999
1147    0 -999.999
1148    0 -999.999
1149    0 -999.999
1150    0 -999.999
1151    0 -999.999
1152    0 -999.999
1153    0 -999.999
1154    0 -999.999
1155    0 -999.999
1156    0 -999.999
1157    0 -999.999
1158    0 -999.999
1159    0 -999.999
1160    0 -999.999
1161    0 -999.999
1162    0 -999.999
1163    0 -999.999
1164    0 -999.999
1165    0 -999.999
1166    0 -999.999
1167    0 -999.999
1168    0 -999.999
1169    0 -999.999
1170    0 -999.999
1171    0 -999.999
1172    0 -999.999
1173    0 -999.999
1174    0 -999.999
1175    0 -999.999
1176    0 -999.999
1177    0 -999.999
1178    0 -999.999
1179    0 -999.999
1180    0 -999.999
1181    0    0.140
1182    0   -1.465
1183    0   -0.209
1184    0    0.132
1185    0   -3.986
1186    0    0.267
1187    0   -9.415
1188    0   -0.213
1189    0   -1.376
1190    0   -1.180
1191    0    0.872
1192    0    0.439
1193    0   -3.798
1194    0    4.082
1195    0   -2.454
1196    0    0.052
1197    0   -1.364
1198    0    0.340
1199    0   -2.465
1200    0    1.772
1201    0   -3.067
1202    0    4.743
1203    0   -0.266
1204    0   -1.638
1205    0    4.936
1206    0   -1.374
1207    0   -1.484
1208    0    2.828
1209    0   -0.261
1210    0    2.799
1211    0   -1.552
1212    0   -1.043
1213    0   -0.316
1214    0   -0.080
1215    0   -1.169
1216    0    4.527
1217    0   -3.283
1218    0    3.581
1219    0    1.945
1220    0    2.403
1221    0    3.663
1222    0   -0.668
1223    0    1.481
1224    0    3.866
1225    0   -1.547
1226    0    1.809
1227    0   -1.086
1228    0   -6.133
1229    0    2.914
1230    0   -2.353
1231    0    1.664
1232    0   -1.791
1233    0   -0.789
1234    0    5.360
1235    0   -0.259
1236    0    0.189
1237    0    0.474
1238    0   -9.544
1239    0    1.245
1240    0   -0.299
1241    0   -2.886
1242    0    2.537
1243    0    0.466
1244    0    2.330
1245    0    1.895
1246    0   -9.392
1247    0    1.285
1248    0   -2.679
1249    0   -1.862
1250    0    4.368
1251    0 -999.999
1252    0 -999.999
1253    0 -999.999
1254    0 -999.999
1255    0 -999.999
1256    0 -999.999
1257    0 -999.999
1258    0 -999.999
1259    0 -999.999
1260    0 -999.999
1261    0 -999.999
1262    0 -999.999
1263    0 -999.999
1264    0 -999.999
1265    0 -999.999
1266    0 -999.999
1267    0 -999.999
1268    0 -999.999
1269    0 -999.999
1270    0 -999.999
1271    0 -999.999
1272    0 -999.999
1273    0 -999.999
1274    0 -999.999
1275    0 -999.999
1276    0 -999.999
1277    0 -999.999
1278    0 -999.999
1279    0 -999.999
1280    0 -999.999
1281    0 -999.999
1282    0 -999.999
1283    0 -999.999
1284    0 -999.999
1285    0 -999.999
1286    0 -999.999
1287    0 -999.999
1288    0 -999.999
1289    0 -999.999
1290    0 -999.999
1291    0 -999.999
1292    0 -999.999
1293    0 -999.999
1294    0 -999.999
1295    0 -999.999
1296    0 -999.999
1297    0 -999.999
1298    0 -999.999
1299    0 -999.999
1300    0 -999.999
1301    0 -999.999
1302    0 -999.999
1303    0 -999.999
1304    0 -999.999
1305    0 -999.999
1306    0 -999.999
1307    0 -999.999
1308    0   -0.639
1309    0    4.089
1310    0   -0.077
1311    0   -1.447
1312    0   -0.295
1313    0   -3.990
1314    0   -1.948
1315    0   -2.199
1316    0   -9.153
1317    0  999.999
1318    0    2.782
1319    0    0.120
1320    0    2.787
1321    0   -1.373
1322    0    2.729
1323    0    0.003
1324    0   -1.877
1325    0   -3.278
1326    0    2.520
1327    0   -0.811
1328    0   -2.287
1329    0   -4.173
1330    0    3.449
1331    0   -3.841
1332    0   -2.210
1333    0   -2.072
1334    0    1.608
1335    0   -1.621
1336    0    1.768
1337    0   -0.756
1338    0    3.786
1339    0    1.773
1340    0    4.921
1341    0    1.042
1342    0    4.437
1343    0    1.128
1344    0   -2.506
1345    0   -0.267
1346    0    1.366
1347    0    0.097
1348    0    3.323
1349    0   -3.098
1350    0    1.740
1351    0   -0.029
1352    0   -1.270
1353    0   -0.515
1354    0   -0.400
1355    0   -2.740
1356    0    2.112
1357    0    0.357
1358    0   -0.403
1359    0   -3.409
1360    0   -2.061
1361    0   -4.279
1362    0   -2.970
1363    0   -5.856
1364    0   -1.325
1365    0   -3.625
1366    0   -3.159
1367    0   -4.417
1368    0   -1.359
1369    0   -4.450
1370    0   -3.852
1371    0   -2.002
1372    0   -4.921
1373    0   -4.534
1374    0   -4.367
1375    0   -6.783
1376    0   -0.099
1377    0   -1.700
1378    0   -0.918
1379    0   -0.231
1380    0 -999.999
1381    0 -999.999
1382    0 -999.999
1383    0 -999.999
1384    0 -999.999
1385    0 -999.999
1386    0 -999.999
