# generated with run 7876
-0.31908 3.31444
-0.239634 2.38138
-0.260498 2.53772
-0.265067 2.52909
-0.264902 2.47974
-0.286989 2.63106
-0.304502 2.76348
-0.310096 2.79881
-0.321078 2.82365
-0.323284 2.79745
-0.332148 2.80328
-0.348493 2.89369
-0.395903 3.22885
-0.365273 2.91472
-0.376998 2.86799
0 0
-0.35435 3.54883
-0.378116 3.60053
-0.355504 3.34728
-0.355812 3.28955
-0.384232 3.4615
-0.369049 3.18843
-0.348929 2.94489
-0.370157 3.07923
-0.438331 3.5717
-0.406524 3.24672
-0.404487 3.14691
-0.369002 2.83935
-0.371663 2.7736
-0.379295 2.67152
-0.32808 2.24909
-0.289212 1.89405
-0.433591 4.80218
-0.182334 1.94928
-0.266085 2.8174
-0.317479 3.29171
-0.27998 2.87064
-0.28553 2.87695
-0.283727 2.83607
-0.293676 2.92806
-0.308696 3.04982
-0.321223 3.09536
-0.306674 2.91893
-0.338702 3.16812
-0.323874 3.01212
-0.334806 3.02148
-0.334903 2.95267
-0.328332 2.80587
-0.261747 2.82313
-0.230909 2.38481
-0.238667 2.39117
-0.233436 2.28934
-0.264139 2.55971
-0.237224 2.24402
-0.23301 2.17233
-0.266533 2.44225
-0.293406 2.62638
-0.242916 2.13268
-0.271512 2.32766
-0.261165 2.19045
-0.366525 2.9853
-0.367842 2.93203
-0.375732 2.89747
-0.377053 2.81311
-0.442421 4.69956
-0.365878 3.71261
-0.314391 3.12392
-0.352459 3.45722
-0.359475 3.44872
-0.333382 3.14571
-0.347712 3.2245
-0.372716 3.41157
-0.362357 3.21963
-0.345121 3.05743
-0.370163 3.19252
-0.349906 2.91093
-0.452887 3.72282
-0.441044 3.54711
-0.438558 3.40847
-0.465717 3.52102
-0.455738 4.6679
-0.357973 3.55546
-0.269838 2.61954
-0.309772 2.95441
-0.314933 2.94098
-0.308524 2.84815
-0.294779 2.65403
-0.304097 2.71603
-0.328154 2.86964
-0.311099 2.65458
-0.299099 2.47831
-0.319898 2.62413
-0.371499 2.98717
-0.357506 2.80037
-0.413304 3.14407
-0.394977 2.90597
-0.302713 3.28031
-0.283072 2.94691
-0.244882 2.51845
-0.261419 2.63939
-0.272343 2.67494
-0.273418 2.60288
-0.269576 2.5552
-0.264831 2.45692
-0.303536 2.78193
-0.313558 2.80113
-0.330684 2.89106
-0.295247 2.5096
-0.310791 2.56622
-0.40248 3.2727
-0.401032 3.18995
-0.40222 3.07998
-0.315633 3.42822
-0.219201 2.29092
-0.300492 3.01693
-0.217425 2.19022
-0.274046 2.6873
-0.24108 2.312
-0.264572 2.51793
-0.235074 2.20224
-0.2625 2.44484
-0.269232 2.45806
-0.270343 2.41779
-0.239228 2.09964
-0.267089 2.27411
-0.347963 2.89812
-0.322341 2.66275
-0.43259 3.37256
-0.368906 4.1381
-0.24503 2.65751
-0.285958 3.03464
-0.244585 2.55073
-0.351098 3.55934
-0.286407 2.85742
-0.28545 2.81144
-0.29902 2.88646
-0.268711 2.56856
-0.292677 2.73465
-0.297102 2.73389
-0.30617 2.77946
-0.313087 2.7691
-0.342081 2.92796
-0.306372 2.5373
-0.311511 2.49943
0 0
-0.510871 5.65779
-0.338119 3.62202
-0.348638 3.68095
-0.394563 4.09751
-0.321675 3.29924
-0.36073 3.65777
-0.369834 3.69699
-0.350833 3.48643
-0.352557 3.48327
-0.356363 3.45717
-0.321796 3.09332
-0.353701 3.357
-0.344512 3.19942
-0.348051 3.14132
-0.338848 2.93878
0 0
-0.283353 3.07925
-0.363787 3.80234
-0.336869 3.45577
-0.351085 3.47772
-0.345692 3.36435
-0.304145 2.93037
-0.324899 3.0893
-0.318489 3.01168
-0.329365 3.05217
-0.302696 2.74581
-0.355691 3.14537
-0.338424 2.95588
-0.274298 2.31277
-0.305468 2.52136
-0.406568 3.2574
0 0
0 0
-0.307617 3.34279
-0.147707 1.58031
-0.251373 2.61889
-0.216251 2.20575
-0.256739 2.59023
-0.229072 2.295
-0.226941 2.2195
-0.249868 2.41332
-0.260395 2.49037
-0.278871 2.62344
-0.283068 2.62163
-0.27205 2.45562
-0.320218 2.80593
-0.303682 2.55383
0 0
0 0
0 0
-0.545629 5.51488
-0.272877 2.70125
-0.276822 2.69915
-0.305618 2.93553
-0.264176 2.45284
-0.289356 2.66754
-0.27509 2.49939
-0.274587 2.46793
-0.311599 2.76619
-0.277592 2.39885
-0.309401 2.61905
-0.366942 3.05463
-0.412581 3.34387
0 0
0 0
0 0
0 0
-0.338637 3.71777
-0.308831 3.28562
-0.305425 3.13097
-0.359057 3.61481
-0.291679 2.86213
-0.281744 2.71187
-0.322576 3.04342
-0.244474 2.25994
-0.304926 2.74542
-0.33219 2.94681
-0.247554 2.12325
-0.307095 2.53693
0 0
0 0
0 0
0 0
0 0
-0.436077 4.88044
-0.146119 1.55742
-0.195934 2.0862
-0.134841 1.39583
-0.199227 1.98675
-0.173888 1.7167
-0.265583 2.58043
-0.234838 2.211
-0.243002 2.26625
-0.245564 2.20048
-0.311572 2.67813
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.221061 2.35679
-0.20509 2.10495
-0.158767 1.58819
-0.243412 2.4162
-0.12391 1.21081
-0.147445 1.41199
0 0
0 0
0 0
-0.214855 1.88137
-0.235805 2.11912
-0.180648 1.66619
-0.259937 2.46192
-0.375955 3.58302
-0.201501 1.94487
-0.232978 2.30195
-0.233951 2.37741
-0.229578 2.36656
0 0
0 0
0 0
0 0
0 0
0 0
0 0
-0.273813 2.35883
-0.261045 2.3079
-0.2526 2.29223
-0.260868 2.39831
-0.185572 1.73225
-0.27605 2.61563
-0.286682 2.75457
-0.210334 2.06473
-0.200895 2.02334
-0.33072 3.37386
-0.361364 3.81803
0 0
0 0
0 0
0 0
0 0
-0.35561 2.45179
-0.361352 2.52406
-0.376716 2.72305
-0.387548 2.86964
-0.333066 2.48448
-0.34718 2.67349
-0.38352 3.0511
-0.311013 2.56256
-0.231232 1.94169
-0.263548 2.28748
-0.284208 2.52866
-0.397142 3.69288
0 0
0 0
0 0
0 0
-0.331469 2.80693
-0.338344 2.95241
-0.296721 2.63038
-0.288451 2.60534
-0.324483 2.97006
-0.245602 2.2855
-0.283543 2.6818
-0.246325 2.35757
-0.217176 2.10705
-0.230254 2.27181
-0.258789 2.58133
-0.307615 3.11667
-0.314741 3.29665
0 0
0 0
0 0
-0.434619 3.37585
-0.412933 3.30297
-0.316214 2.62913
-0.282876 2.32538
-0.325251 2.75336
-0.332917 2.89966
-0.288939 2.54727
-0.284891 2.5617
-0.267347 2.46788
-0.283479 2.66845
-0.247723 2.35476
-0.293809 2.82492
-0.310131 3.09217
-0.273749 2.81347
0 0
0 0
-0.39882 2.91269
-0.390861 2.99656
-0.408644 3.24179
-0.394787 3.22237
-0.367408 3.07575
-0.331863 2.83497
-0.356836 3.13754
-0.37955 3.40695
-0.369499 3.38397
-0.34039 3.19621
-0.332221 3.12373
-0.352886 3.38611
-0.352387 3.46193
-0.363129 3.69251
-0.225501 2.39592
0 0
-0.388573 2.75569
-0.400837 3.00934
-0.398571 3.07105
-0.368024 2.94464
-0.359566 2.93588
-0.345815 2.91531
-0.339361 2.97218
-0.355278 3.15268
-0.365862 3.31518
-0.341105 3.14296
-0.285757 2.69304
-0.335768 3.22806
-0.327854 3.23358
-0.370915 3.75141
-0.38165 3.99543
0 0
-0.411346 3.27963
-0.269983 2.23128
-0.323798 2.78922
-0.321017 2.8244
-0.270672 2.44237
-0.330008 3.0418
-0.298804 2.80398
-0.303134 2.9016
-0.323755 3.14711
-0.266542 2.6043
-0.319633 3.18365
-0.312517 3.14193
-0.338183 3.47032
-0.319856 3.31618
-0.357113 3.78708
-0.530993 5.83178
-0.454328 3.04445
-0.371993 2.6869
-0.400517 3.00698
-0.420243 3.25543
-0.39136 3.14643
-0.33026 2.74125
-0.301736 2.56247
-0.351233 3.09507
-0.30616 2.78025
-0.293093 2.6974
-0.300826 2.79916
-0.31762 3.03886
-0.292847 2.8693
-0.181977 1.82868
-0.193565 2.01223
-0.414972 4.45882
-0.403368 2.77542
-0.40531 2.96962
-0.448304 3.42655
-0.443357 3.50734
-0.438451 3.5828
-0.337043 2.87868
-0.337186 2.92802
-0.312669 2.78577
-0.307378 2.81319
-0.293543 2.73479
-0.279983 2.67309
-0.269673 2.62587
-0.261749 2.60778
-0.298032 3.04274
-0.326577 3.48856
-0.383386 4.18903
-0.378534 2.40074
-0.382678 2.54315
-0.376676 2.64249
-0.323695 2.32446
-0.370148 2.78615
-0.378913 2.93484
-0.367096 2.99689
-0.28089 2.33011
-0.258016 2.24019
-0.284524 2.53647
-0.252859 2.33531
-0.240163 2.25633
-0.262519 2.55074
-0.241151 2.38412
-0.280389 2.87426
-0.232931 2.54673
-0.413635 2.96195
-0.406506 3.04153
-0.400787 3.10749
-0.429009 3.46479
-0.32532 2.72296
-0.319159 2.79162
-0.300527 2.65681
-0.333643 3.04676
-0.301923 2.82618
-0.272107 2.58939
-0.27025 2.61639
-0.287987 2.82806
-0.25337 2.55092
-0.231699 2.41532
-0.25613 2.7319
-0.360825 3.9607
-0.371215 2.42043
-0.362127 2.53066
-0.396183 2.86616
-0.413706 3.11329
-0.430702 3.37421
-0.424183 3.47544
-0.346588 2.95825
-0.375876 3.30988
-0.368327 3.35416
-0.352415 3.25824
-0.354366 3.38698
-0.375053 3.63289
-0.36063 3.57385
-0.34053 3.44648
-0.306545 3.16088
-0.39004 4.14555
-0.364666 2.60469
-0.394383 2.99966
-0.409596 3.19907
-0.389235 3.12763
-0.349501 2.88981
-0.328623 2.762
-0.32691 2.84982
-0.35304 3.11842
-0.320663 2.89153
-0.309447 2.86504
-0.308634 2.86502
-0.287588 2.74896
-0.294713 2.84978
-0.301273 2.96141
-0.262148 2.62006
-0.286169 2.97456
-0.3149 2.37998
-0.328337 2.53742
-0.356964 2.84841
-0.327835 2.68839
-0.267418 2.30346
-0.264115 2.2687
-0.236379 2.11436
-0.206716 1.86879
-0.199834 1.84227
-0.203393 1.90113
-0.203415 1.91499
-0.194423 1.85854
-0.1536 1.52089
-0.17239 1.709
-0.178321 1.82012
-0.0219172 0.227893
0 0
-0.309703 2.4996
-0.326215 2.78849
-0.324487 2.87767
-0.311851 2.84731
-0.323955 3.04231
-0.306491 2.91635
-0.327957 3.18581
-0.33212 3.27226
-0.315005 3.15045
-0.305976 3.09356
-0.332592 3.41519
-0.324843 3.39559
-0.340896 3.6211
-0.326905 3.53573
-0.466105 5.22762
0 0
-0.276512 2.83921
-0.299773 3.00918
-0.314821 3.08733
-0.320814 3.08851
-0.316967 3.01763
-0.317078 2.96908
-0.320218 2.96115
-0.334111 3.05374
-0.335336 2.98688
-0.356783 3.11505
-0.344181 2.93175
-0.349437 2.88185
-0.36366 2.90053
-0.321377 2.39304
0 0
0 0
-0.277965 2.75777
-0.296067 2.865
-0.296334 2.8105
-0.292917 2.69206
-0.307937 2.76605
-0.319344 2.81565
-0.320893 2.79134
-0.343226 2.90413
-0.335439 2.78169
-0.399763 3.22689
-0.395618 3.07198
-0.365633 2.75848
-0.381304 2.73506
-0.312374 2.09844
-0.295195 1.94312
0 0
-0.212652 2.14182
-0.259592 2.56312
-0.287364 2.7721
-0.334007 3.12622
-0.278933 2.56396
-0.287323 2.59681
