CHAPEDES  8664   100     1    03/10/18    10    3646   13082      62
*
*
*
    0    0   99     0.00    0.00
    1    0   99     0.00    0.00
    2    0   99     0.00    0.00
    3    0   99     0.00    0.00
    4    0   99     0.00    0.00
    5    0   99     0.00    0.00
    6    0   99     0.00    0.00
    7    0   99     0.00    0.00
    8    0   99     0.00    0.00
    9    0   99     0.00    0.00
   10    0   99     0.00    0.00
   11    0   99     0.00    0.00
   12    0   99     0.00    0.00
   13    0   99     0.00    0.00
   14    0   99     0.00    0.00
   15    0   99     0.00    0.00
   16    0   99     0.00    0.00
   17    0   99     0.00    0.00
   18    0   99     0.00    0.00
   19    0   99     0.00    0.00
   20    0   99     0.00    0.00
   21    0   99     0.00    0.00
   22    0   99     0.00    0.00
   23    0   99     0.00    0.00
   24    0   99     0.00    0.00
   25    0   99     0.00    0.00
   26    0   99     0.00    0.00
   27    0   99     0.00    0.00
   28    0   99     0.00    0.00
   29    0   99     0.00    0.00
   30    0   99     0.00    0.00
   31    0   99     0.00    0.00
   32    0   99     0.00    0.00
   33    0   99     0.00    0.00
   34    0   99     0.00    0.00
   35    0   99     0.00    0.00
   36    0   99     0.00    0.00
   37    0   99     0.00    0.00
   38    0    0   396.41    2.80
   39    0    0   400.48    2.46
   40    0    0   399.88    2.55
   41    0    0   399.02    2.54
   42    0    0   407.03    2.38
   43    0    0   399.73    2.44
   44    0    0   397.52    2.64
   45    0    0   400.97    2.88
   46    0    0   398.89    2.96
   47    0    0   402.56    2.72
   48    0    0   398.08    2.30
   49    0    0   400.59    2.43
   50    0    0   400.52    2.39
   51    0    0   399.28    2.30
   52    0    0   398.47    2.17
   53    0    0   401.70    2.43
   54    0    0   399.41    2.17
   55    0    0   398.52    2.20
   56    0    0   397.40    2.33
   57    0    0   399.13    2.30
   58    0    0   398.46    2.21
   59    0    0   395.72    2.26
   60    0    0   401.04    2.36
   61    0    0   397.69    2.34
   62    0    0   403.26    2.54
   63    0    0   397.17    2.97
   64    0    0   402.23    2.77
   65    0    0   393.06    2.64
   66    0    0   408.05    2.37
   67    0    0   398.99    2.25
   68    0    0   399.68    2.36
   69    0    0   400.57    2.48
   70    0    0   401.71    2.56
   71    0    0   401.07    2.59
   72    0    0   398.18    2.43
