# LKr T0 constants. Format: RO channel; geometric ID; T0 offset (ns).
# These T0 offsets should be subtracted from the raw times.
# Special values: -999.999 for masked channels or low statistics, +999.999 for failed T0 fits.
# An offset T0 must be ignored by the reconstruction in case |T0|>999ns.
#
# Generated by the T0Evaluation tool on Mon Feb 26 12:49:36 2018 [with run 8252]
#
  97    0 -999.999
  98    0 -999.999
  99    0 -999.999
 100    0 -999.999
 101    0 -999.999
 102    0 -999.999
 103    0 -999.999
 104    0 -999.999
 105    0 -999.999
 106    0 -999.999
 107    0 -999.999
 108    0 -999.999
 109    0 -999.999
 110    0 -999.999
 111    0 -999.999
 112    0 -999.999
 113    0 -999.999
 114    0 -999.999
 115    0 -999.999
 116    0 -999.999
 117    0 -999.999
 118    0 -999.999
 119    0 -999.999
 120    0 -999.999
 121    0 -999.999
 122    0 -999.999
 123    0 -999.999
 124    0 -999.999
 125    0 -999.999
 126    0 -999.999
 127    0 -999.999
 128    0 -999.999
 129    0 -999.999
 130    0 -999.999
 131    0 -999.999
 132    0 -999.999
 133    0 -999.999
 134    0 -999.999
 135    0 -999.999
 136    0 -999.999
 137    0 -999.999
 138    0 -999.999
 139    0 -999.999
 140    0 -999.999
 141    0 -999.999
 142    0 -999.999
 143    0 -999.999
 144    0 -999.999
 145    0 -999.999
 146    0 -999.999
 147    0 -999.999
 148    0 -999.999
 149    0 -999.999
 150    0 -999.999
 151    0 -999.999
 152    0 -999.999
 153    0 -999.999
 154    0 -999.999
 155    0 -999.999
 156    0 -999.999
 157    0 -999.999
 158    0 -999.999
 159    0 -999.999
 160    0 -999.999
 161    0 -999.999
 162    0 -999.999
 163    0 -999.999
 164    0 -999.999
 165    0    0.378
 166    0    1.770
 167    0    0.017
 168    0   -2.869
 169    0  999.999
 170    0   -3.585
 171    0   -0.300
 172    0  999.999
 173    0   -0.089
 174    0    0.902
 175    0   -1.104
 176    0   -3.148
 177    0   -1.951
 178    0   -0.225
 179    0   -0.531
 180    0   -1.368
 181    0    0.422
 182    0   -0.496
 183    0   -0.794
 184    0   -0.446
 185    0   -3.274
 186    0   -5.768
 187    0   -5.090
 188    0    1.640
 189    0   -3.312
 190    0   -1.312
 191    0   -3.172
 192    0    2.633
 193    0   -1.566
 194    0    1.299
 195    0    3.426
 196    0    0.545
 197    0    2.041
 198    0  999.999
 199    0   -1.674
 200    0    1.162
 201    0    0.040
 202    0    1.255
 203    0   -0.379
 204    0   -1.161
 205    0   -3.740
 206    0    7.284
 207    0   -3.890
 208    0   -1.515
 209    0 -999.999
 210    0   -1.148
 211    0   -2.463
 212    0   -1.507
 213    0   -0.701
 214    0   -4.271
 215    0   -1.789
 216    0   -2.132
 217    0    0.062
 218    0  999.999
 219    0 -999.999
 220    0 -999.999
 221    0 -999.999
 222    0 -999.999
 223    0 -999.999
 224    0 -999.999
 225    0 -999.999
 226    0 -999.999
 227    0 -999.999
 228    0 -999.999
 229    0 -999.999
 230    0 -999.999
 231    0 -999.999
 232    0 -999.999
 233    0 -999.999
 234    0 -999.999
 235    0 -999.999
 236    0 -999.999
 237    0 -999.999
 238    0 -999.999
 239    0 -999.999
 240    0 -999.999
 241    0 -999.999
 242    0 -999.999
 243    0 -999.999
 244    0 -999.999
 245    0 -999.999
 246    0 -999.999
 247    0 -999.999
 248    0 -999.999
 249    0 -999.999
 250    0 -999.999
 251    0 -999.999
 252    0 -999.999
 253    0 -999.999
 254    0 -999.999
 255    0 -999.999
 256    0 -999.999
 257    0 -999.999
 258    0 -999.999
 259    0 -999.999
 260    0 -999.999
 261    0 -999.999
 262    0 -999.999
 263    0 -999.999
 264    0 -999.999
 265    0 -999.999
 266    0 -999.999
 267    0 -999.999
 268    0 -999.999
 269    0 -999.999
 270    0 -999.999
 271    0 -999.999
 272    0 -999.999
 273    0 -999.999
 274    0 -999.999
 275    0 -999.999
 276    0 -999.999
 277    0 -999.999
 278    0 -999.999
 279    0 -999.999
 280    0 -999.999
 281    0 -999.999
 282    0 -999.999
 283    0 -999.999
 284    0 -999.999
 285    0 -999.999
 286    0 -999.999
 287    0 -999.999
 288    0 -999.999
 289    0 -999.999
 290    0 -999.999
 291    0 -999.999
 292    0   -0.328
 293    0    0.970
 294    0   -0.026
 295    0   -0.146
 296    0  999.999
 297    0   -0.584
 298    0    0.334
 299    0  999.999
 300    0   -1.561
 301    0   -1.058
 302    0    1.787
 303    0    0.125
 304    0    3.618
 305    0   -1.599
 306    0   -0.587
 307    0   -1.579
 308    0   -1.890
 309    0   -1.168
 310    0   -2.197
 311    0   -3.046
 312    0    1.225
 313    0    1.164
 314    0    1.374
 315    0    2.765
 316    0    0.986
 317    0    1.404
 318    0    2.469
 319    0   -0.104
 320    0   -2.554
 321    0   -3.514
 322    0   -2.493
 323    0   -2.872
 324    0   -3.028
 325    0   -2.306
 326    0   -2.715
 327    0   -3.108
 328    0    0.196
 329    0   -0.978
 330    0   -1.703
 331    0   -2.184
 332    0   -2.314
 333    0    3.400
 334    0    3.930
 335    0   -2.477
 336    0    1.154
 337    0   -2.493
 338    0    3.433
 339    0    0.037
 340    0   -0.094
 341    0   -3.740
 342    0  999.999
 343    0  999.999
 344    0   -0.741
 345    0  999.999
 346    0   -0.769
 347    0    0.623
 348    0 -999.999
 349    0 -999.999
 350    0 -999.999
 351    0 -999.999
 352    0 -999.999
 353    0 -999.999
 354    0 -999.999
 355    0 -999.999
 356    0 -999.999
 357    0 -999.999
 358    0 -999.999
 359    0 -999.999
 360    0 -999.999
 361    0 -999.999
 362    0 -999.999
 363    0 -999.999
 364    0 -999.999
 365    0 -999.999
 366    0 -999.999
 367    0 -999.999
 368    0 -999.999
 369    0 -999.999
 370    0 -999.999
 371    0 -999.999
 372    0 -999.999
 373    0 -999.999
 374    0 -999.999
 375    0 -999.999
 376    0 -999.999
 377    0 -999.999
 378    0 -999.999
 379    0 -999.999
 380    0 -999.999
 381    0 -999.999
 382    0 -999.999
 383    0 -999.999
 384    0 -999.999
 385    0 -999.999
 386    0 -999.999
 387    0 -999.999
 388    0 -999.999
 389    0 -999.999
 390    0 -999.999
 391    0 -999.999
 392    0 -999.999
 393    0 -999.999
 394    0 -999.999
 395    0 -999.999
 396    0 -999.999
 397    0 -999.999
 398    0 -999.999
 399    0 -999.999
 400    0 -999.999
 401    0 -999.999
 402    0 -999.999
 403    0 -999.999
 404    0 -999.999
 405    0 -999.999
 406    0 -999.999
 407    0 -999.999
 408    0 -999.999
 409    0 -999.999
 410    0 -999.999
 411    0 -999.999
 412    0 -999.999
 413    0 -999.999
 414    0 -999.999
 415    0 -999.999
 416    0 -999.999
 417    0 -999.999
 418    0 -999.999
 419    0   -0.092
 420    0   -1.701
 421    0   -1.143
 422    0   -1.721
 423    0   -2.580
 424    0    2.224
 425    0  999.999
 426    0   -1.763
 427    0   -1.714
 428    0   -2.113
 429    0   -0.363
 430    0    0.871
 431    0  999.999
 432    0    5.979
 433    0    1.381
 434    0    3.718
 435    0    5.413
 436    0    0.361
 437    0   -2.699
 438    0    4.189
 439    0    2.663
 440    0    2.886
 441    0   -3.155
 442    0    1.455
 443    0    2.686
 444    0   -3.297
 445    0    0.549
 446    0   -3.709
 447    0   -0.159
 448    0  999.999
 449    0    4.289
 450    0   -0.735
 451    0    2.951
 452    0    1.631
 453    0    2.876
 454    0    3.382
 455    0    1.231
 456    0   -1.397
 457    0    3.200
 458    0   -4.131
 459    0   -3.298
 460    0    0.572
 461    0   -0.863
 462    0   -1.152
 463    0    5.319
 464    0   -4.513
 465    0   -0.407
 466    0    2.693
 467    0    1.217
 468    0   -0.774
 469    0    0.326
 470    0    0.130
 471    0  999.999
 472    0   -2.597
 473    0    0.196
 474    0    0.983
 475    0   -2.441
 476    0   -0.221
 477    0 -999.999
 478    0 -999.999
 479    0 -999.999
 480    0 -999.999
 481    0 -999.999
 482    0 -999.999
 483    0 -999.999
 484    0 -999.999
 485    0 -999.999
 486    0 -999.999
 487    0 -999.999
 488    0 -999.999
 489    0 -999.999
 490    0 -999.999
 491    0 -999.999
 492    0 -999.999
 493    0 -999.999
 494    0 -999.999
 495    0 -999.999
 496    0 -999.999
 497    0 -999.999
 498    0 -999.999
 499    0 -999.999
 500    0 -999.999
 501    0 -999.999
 502    0 -999.999
 503    0 -999.999
 504    0 -999.999
 505    0 -999.999
 506    0 -999.999
 507    0 -999.999
 508    0 -999.999
 509    0 -999.999
 510    0 -999.999
 511    0 -999.999
 512    0 -999.999
 513    0 -999.999
 514    0 -999.999
 515    0 -999.999
 516    0 -999.999
 517    0 -999.999
 518    0 -999.999
 519    0 -999.999
 520    0 -999.999
 521    0 -999.999
 522    0 -999.999
 523    0 -999.999
 524    0 -999.999
 525    0 -999.999
 526    0 -999.999
 527    0 -999.999
 528    0 -999.999
 529    0 -999.999
 530    0 -999.999
 531    0 -999.999
 532    0 -999.999
 533    0 -999.999
 534    0 -999.999
 535    0 -999.999
 536    0 -999.999
 537    0 -999.999
 538    0 -999.999
 539    0 -999.999
 540    0 -999.999
 541    0 -999.999
 542    0 -999.999
 543    0 -999.999
 544    0 -999.999
 545    0 -999.999
 546    0   -0.651
 547    0   -0.756
 548    0   -1.070
 549    0   -2.117
 550    0   -3.498
 551    0   -4.498
 552    0    0.921
 553    0    2.215
 554    0    3.891
 555    0    4.240
 556    0    2.798
 557    0   -1.401
 558    0    5.720
 559    0    3.743
 560    0    0.353
 561    0    0.260
 562    0  999.999
 563    0   -0.457
 564    0    0.920
 565    0   -2.207
 566    0   -2.619
 567    0    1.517
 568    0   -1.248
 569    0    0.617
 570    0   -1.946
 571    0   -1.116
 572    0   -1.322
 573    0   -0.254
 574    0   -0.694
 575    0   -0.670
 576    0   -0.069
 577    0   -0.904
 578    0   -1.174
 579    0   -1.079
 580    0   -0.426
 581    0   -1.272
 582    0   -1.279
 583    0 -999.999
 584    0   -0.399
 585    0    2.683
 586    0   -0.952
 587    0   -1.213
 588    0   -2.121
 589    0   -2.801
 590    0   -0.005
 591    0    0.155
 592    0   -2.193
 593    0   -0.667
 594    0   -0.813
 595    0   -1.678
 596    0   -1.337
 597    0    0.602
 598    0   -1.155
 599    0   -1.914
 600    0   -0.952
 601    0   -0.476
 602    0   -1.762
 603    0   -1.845
 604    0    1.023
 605    0    0.132
 606    0 -999.999
 607    0 -999.999
 608    0 -999.999
 609    0 -999.999
 610    0 -999.999
 611    0 -999.999
 612    0 -999.999
 613    0 -999.999
 614    0 -999.999
 615    0 -999.999
 616    0 -999.999
 617    0 -999.999
 618    0 -999.999
 619    0 -999.999
 620    0 -999.999
 621    0 -999.999
 622    0 -999.999
 623    0 -999.999
 624    0 -999.999
 625    0 -999.999
 626    0 -999.999
 627    0 -999.999
 628    0 -999.999
 629    0 -999.999
 630    0 -999.999
 631    0 -999.999
 632    0 -999.999
 633    0 -999.999
 634    0 -999.999
 635    0 -999.999
 636    0 -999.999
 637    0 -999.999
 638    0 -999.999
 639    0 -999.999
 640    0 -999.999
 641    0 -999.999
 642    0 -999.999
 643    0 -999.999
 644    0 -999.999
 645    0 -999.999
 646    0 -999.999
 647    0 -999.999
 648    0 -999.999
 649    0 -999.999
 650    0 -999.999
 651    0 -999.999
 652    0 -999.999
 653    0 -999.999
 654    0 -999.999
 655    0 -999.999
 656    0 -999.999
 657    0 -999.999
 658    0 -999.999
 659    0 -999.999
 660    0 -999.999
 661    0 -999.999
 662    0 -999.999
 663    0 -999.999
 664    0 -999.999
 665    0 -999.999
 666    0 -999.999
 667    0 -999.999
 668    0 -999.999
 669    0 -999.999
 670    0 -999.999
 671    0 -999.999
 672    0 -999.999
 673    0    3.575
 674    0    4.911
 675    0    0.119
 676    0    2.335
 677    0    2.161
 678    0    2.398
 679    0    4.041
 680    0    2.542
 681    0   -1.076
 682    0    4.454
 683    0    2.979
 684    0    3.595
 685    0    3.559
 686    0   -2.042
 687    0   -0.665
 688    0   -0.517
 689    0   -1.354
 690    0    5.539
 691    0   -0.525
 692    0    2.022
 693    0    4.483
 694    0   -1.220
 695    0    1.496
 696    0    6.448
 697    0   -0.085
 698    0    1.104
 699    0    1.532
 700    0    7.056
 701    0    4.501
 702    0    4.633
 703    0    1.677
 704    0   -4.343
 705    0    0.111
 706    0   -2.075
 707    0   -1.611
 708    0   -1.647
 709    0   -3.736
 710    0   -1.943
 711    0   -0.129
 712    0    2.057
 713    0   -2.387
 714    0    3.121
 715    0    1.766
 716    0    4.715
 717    0    1.344
 718    0   -1.221
 719    0    3.781
 720    0   -1.734
 721    0   -2.596
 722    0   -1.152
 723    0   -2.697
 724    0    0.388
 725    0   -1.950
 726    0   -2.016
 727    0   -0.470
 728    0   -0.640
 729    0   -1.701
 730    0    9.716
 731    0    0.112
 732    0    1.374
 733    0   -2.628
 734    0    2.965
 735    0 -999.999
 736    0 -999.999
 737    0 -999.999
 738    0 -999.999
 739    0 -999.999
 740    0 -999.999
 741    0 -999.999
 742    0 -999.999
 743    0 -999.999
 744    0 -999.999
 745    0 -999.999
 746    0 -999.999
 747    0 -999.999
 748    0 -999.999
 749    0 -999.999
 750    0 -999.999
 751    0 -999.999
 752    0 -999.999
 753    0 -999.999
 754    0 -999.999
 755    0 -999.999
 756    0 -999.999
 757    0 -999.999
 758    0 -999.999
 759    0 -999.999
 760    0 -999.999
 761    0 -999.999
 762    0 -999.999
 763    0 -999.999
 764    0 -999.999
 765    0 -999.999
 766    0 -999.999
 767    0 -999.999
 768    0 -999.999
 769    0 -999.999
 770    0 -999.999
 771    0 -999.999
 772    0 -999.999
 773    0 -999.999
 774    0 -999.999
 775    0 -999.999
 776    0 -999.999
 777    0 -999.999
 778    0 -999.999
 779    0 -999.999
 780    0 -999.999
 781    0 -999.999
 782    0 -999.999
 783    0 -999.999
 784    0 -999.999
 785    0 -999.999
 786    0 -999.999
 787    0 -999.999
 788    0 -999.999
 789    0 -999.999
 790    0 -999.999
 791    0 -999.999
 792    0 -999.999
 793    0 -999.999
 794    0 -999.999
 795    0 -999.999
 796    0 -999.999
 797    0 -999.999
 798    0 -999.999
 799    0 -999.999
 800    0    0.954
 801    0   -1.419
 802    0   -1.507
 803    0   -0.259
 804    0   -2.318
 805    0   -1.526
 806    0   -0.868
 807    0   -2.397
 808    0    0.699
 809    0    3.810
 810    0   -2.554
 811    0   -3.491
 812    0   -0.768
 813    0    0.524
 814    0    2.961
 815    0   -2.771
 816    0    3.087
 817    0    0.520
 818    0    5.103
 819    0    0.858
 820    0    3.486
 821    0   -3.126
 822    0   -0.453
 823    0    1.211
 824    0    0.856
 825    0   -1.560
 826    0    0.192
 827    0    1.233
 828    0   -1.501
 829    0   -0.230
 830    0   -0.902
 831    0   -0.606
 832    0   -1.533
 833    0   -1.145
 834    0   -2.246
 835    0   -1.441
 836    0   -2.097
 837    0    0.245
 838    0    0.738
 839    0   -1.701
 840    0   -2.254
 841    0   -1.492
 842    0   -1.216
 843    0    1.322
 844    0   -3.758
 845    0   -2.352
 846    0   -3.635
 847    0   -5.326
 848    0   -0.696
 849    0    5.128
 850    0    3.136
 851    0    0.232
 852    0   -0.531
 853    0   -0.855
 854    0   -1.986
 855    0   -2.654
 856    0   -0.352
 857    0   -0.611
 858    0   -2.613
 859    0   -4.290
 860    0    2.286
 861    0   -1.131
 862    0    3.756
 863    0 -999.999
 864    0 -999.999
 865    0 -999.999
 866    0 -999.999
 867    0 -999.999
 868    0 -999.999
 869    0 -999.999
 870    0 -999.999
 871    0 -999.999
 872    0 -999.999
 873    0 -999.999
 874    0 -999.999
 875    0 -999.999
 876    0 -999.999
 877    0 -999.999
 878    0 -999.999
 879    0 -999.999
 880    0 -999.999
 881    0 -999.999
 882    0 -999.999
 883    0 -999.999
 884    0 -999.999
 885    0 -999.999
 886    0 -999.999
 887    0 -999.999
 888    0 -999.999
 889    0 -999.999
 890    0 -999.999
 891    0 -999.999
 892    0 -999.999
 893    0 -999.999
 894    0 -999.999
 895    0 -999.999
 896    0 -999.999
 897    0 -999.999
 898    0 -999.999
 899    0 -999.999
 900    0 -999.999
 901    0 -999.999
 902    0 -999.999
 903    0 -999.999
 904    0 -999.999
 905    0 -999.999
 906    0 -999.999
 907    0 -999.999
 908    0 -999.999
 909    0 -999.999
 910    0 -999.999
 911    0 -999.999
 912    0 -999.999
 913    0 -999.999
 914    0 -999.999
 915    0 -999.999
 916    0 -999.999
 917    0 -999.999
 918    0 -999.999
 919    0 -999.999
 920    0 -999.999
 921    0 -999.999
 922    0 -999.999
 923    0 -999.999
 924    0 -999.999
 925    0 -999.999
 926    0 -999.999
 927    0 -999.999
 928    0   -1.253
 929    0   -5.043
 930    0   -0.956
 931    0   -2.684
 932    0    1.392
 933    0    1.635
 934    0   -1.434
 935    0   -3.561
 936    0   -3.748
 937    0   -2.358
 938    0   -1.876
 939    0   -0.512
 940    0   -4.622
 941    0   -5.605
 942    0   -2.749
 943    0   -4.045
 944    0   -3.915
 945    0   -4.764
 946    0   -3.068
 947    0   -4.202
 948    0   -5.201
 949    0    3.694
 950    0   -5.215
 951    0   -2.513
 952    0   -1.910
 953    0    0.044
 954    0   -3.319
 955    0   -1.114
 956    0   -1.902
 957    0   -2.086
 958    0   -0.707
 959    0   -2.051
 960    0    2.601
 961    0    3.737
 962    0    1.196
 963    0   -0.558
 964    0    4.070
 965    0   -2.445
 966    0   -1.058
 967    0    1.731
 968    0   -1.645
 969    0   -1.398
 970    0    0.058
 971    0    1.517
 972    0    1.849
 973    0   -2.334
 974    0   -1.111
 975    0   -2.163
 976    0   -1.808
 977    0    1.542
 978    0   -2.181
 979    0   -0.500
 980    0   -2.941
 981    0    0.439
 982    0   -0.034
 983    0    0.141
 984    0   -1.790
 985    0    0.092
 986    0   -0.653
 987    0   -2.397
 988    0    1.798
 989    0   -2.683
 990    0   -3.117
 991    0   -2.588
 992    0 -999.999
 993    0 -999.999
 994    0 -999.999
 995    0 -999.999
 996    0 -999.999
 997    0 -999.999
 998    0 -999.999
 999    0 -999.999
1000    0 -999.999
1001    0 -999.999
1002    0 -999.999
1003    0 -999.999
1004    0 -999.999
1005    0 -999.999
1006    0 -999.999
1007    0 -999.999
1008    0 -999.999
1009    0 -999.999
1010    0 -999.999
1011    0 -999.999
1012    0 -999.999
1013    0 -999.999
1014    0 -999.999
1015    0 -999.999
1016    0 -999.999
1017    0 -999.999
1018    0 -999.999
1019    0 -999.999
1020    0 -999.999
1021    0 -999.999
1022    0 -999.999
1023    0 -999.999
1024    0 -999.999
1025    0 -999.999
1026    0 -999.999
1027    0 -999.999
1028    0 -999.999
1029    0 -999.999
1030    0 -999.999
1031    0 -999.999
1032    0 -999.999
1033    0 -999.999
1034    0 -999.999
1035    0 -999.999
1036    0 -999.999
1037    0 -999.999
1038    0 -999.999
1039    0 -999.999
1040    0 -999.999
1041    0 -999.999
1042    0 -999.999
1043    0 -999.999
1044    0 -999.999
1045    0 -999.999
1046    0 -999.999
1047    0 -999.999
1048    0 -999.999
1049    0 -999.999
1050    0 -999.999
1051    0 -999.999
1052    0 -999.999
1053    0 -999.999
1054    0    0.376
1055    0   -0.113
1056    0    3.235
1057    0   -2.597
1058    0   -4.153
1059    0    0.009
1060    0    1.466
1061    0   -4.624
1062    0    3.829
1063    0   -3.127
1064    0    1.549
1065    0   -1.935
1066    0   -0.970
1067    0   -2.072
1068    0   -1.666
1069    0   -0.502
1070    0    1.569
1071    0   -1.372
1072    0   -2.023
1073    0   -0.176
1074    0   -0.692
1075    0   -1.459
1076    0   -2.391
1077    0   -0.664
1078    0    1.280
1079    0   -2.152
1080    0   -1.022
1081    0    1.874
1082    0   -1.274
1083    0   -1.707
1084    0   -2.224
1085    0    0.997
1086    0    3.907
1087    0   -0.601
1088    0    2.025
1089    0    4.343
1090    0    0.339
1091    0    1.196
1092    0    6.396
1093    0    1.747
1094    0    1.196
1095    0    4.393
1096    0   -4.356
1097    0   -1.363
1098    0    0.935
1099    0   -0.021
1100    0   -3.091
1101    0    3.731
1102    0   -4.096
1103    0   -3.634
1104    0    5.102
1105    0   -0.311
1106    0    3.634
1107    0    3.472
1108    0   -0.125
1109    0   -0.931
1110    0    1.508
1111    0    3.436
1112    0    2.024
1113    0    0.583
1114    0   -3.111
1115    0   -1.006
1116    0  999.999
1117    0  999.999
1118    0   -2.200
1119    0  999.999
1120    0   -0.658
1121    0  999.999
1122    0 -999.999
1123    0 -999.999
1124    0 -999.999
1125    0 -999.999
1126    0 -999.999
1127    0 -999.999
1128    0 -999.999
1129    0 -999.999
1130    0 -999.999
1131    0 -999.999
1132    0 -999.999
1133    0 -999.999
1134    0 -999.999
1135    0 -999.999
1136    0 -999.999
1137    0 -999.999
1138    0 -999.999
1139    0 -999.999
1140    0 -999.999
1141    0 -999.999
1142    0 -999.999
1143    0 -999.999
1144    0 -999.999
1145    0 -999.999
1146    0 -999.999
1147    0 -999.999
1148    0 -999.999
1149    0 -999.999
1150    0 -999.999
1151    0 -999.999
1152    0 -999.999
1153    0 -999.999
1154    0 -999.999
1155    0 -999.999
1156    0 -999.999
1157    0 -999.999
1158    0 -999.999
1159    0 -999.999
1160    0 -999.999
1161    0 -999.999
1162    0 -999.999
1163    0 -999.999
1164    0 -999.999
1165    0 -999.999
1166    0 -999.999
1167    0 -999.999
1168    0 -999.999
1169    0 -999.999
1170    0 -999.999
1171    0 -999.999
1172    0 -999.999
1173    0 -999.999
1174    0 -999.999
1175    0 -999.999
1176    0 -999.999
1177    0 -999.999
1178    0 -999.999
1179    0 -999.999
1180    0 -999.999
1181    0    0.065
1182    0   -1.335
1183    0   -0.075
1184    0    0.762
1185    0   -4.355
1186    0    0.160
1187    0  999.999
1188    0    0.277
1189    0   -1.160
1190    0   -1.053
1191    0    0.987
1192    0    0.959
1193    0   -3.754
1194    0    3.474
1195    0   -2.171
1196    0   -0.483
1197    0   -1.180
1198    0    0.560
1199    0   -2.457
1200    0    1.623
1201    0   -2.928
1202    0    4.427
1203    0   -0.754
1204    0   -1.548
1205    0    5.089
1206    0   -1.602
1207    0   -1.411
1208    0    2.373
1209    0   -0.514
1210    0    2.356
1211    0   -1.467
1212    0   -1.489
1213    0   -0.736
1214    0   -0.583
1215    0   -1.256
1216    0    4.645
1217    0   -2.930
1218    0    3.860
1219    0    1.988
1220    0    2.117
1221    0    3.717
1222    0   -0.722
1223    0    1.728
1224    0    3.750
1225    0   -1.517
1226    0    1.613
1227    0   -1.084
1228    0   -6.048
1229    0    3.153
1230    0   -2.429
1231    0    1.612
1232    0   -2.069
1233    0   -1.147
1234    0    5.832
1235    0    0.228
1236    0   -0.178
1237    0    0.965
1238    0    5.674
1239    0    1.278
1240    0    0.530
1241    0   -3.363
1242    0    2.154
1243    0    0.027
1244    0    2.373
1245    0  999.999
1246    0  999.999
1247    0  999.999
1248    0   -2.451
1249    0   -1.586
1250    0    4.015
1251    0 -999.999
1252    0 -999.999
1253    0 -999.999
1254    0 -999.999
1255    0 -999.999
1256    0 -999.999
1257    0 -999.999
1258    0 -999.999
1259    0 -999.999
1260    0 -999.999
1261    0 -999.999
1262    0 -999.999
1263    0 -999.999
1264    0 -999.999
1265    0 -999.999
1266    0 -999.999
1267    0 -999.999
1268    0 -999.999
1269    0 -999.999
1270    0 -999.999
1271    0 -999.999
1272    0 -999.999
1273    0 -999.999
1274    0 -999.999
1275    0 -999.999
1276    0 -999.999
1277    0 -999.999
1278    0 -999.999
1279    0 -999.999
1280    0 -999.999
1281    0 -999.999
1282    0 -999.999
1283    0 -999.999
1284    0 -999.999
1285    0 -999.999
1286    0 -999.999
1287    0 -999.999
1288    0 -999.999
1289    0 -999.999
1290    0 -999.999
1291    0 -999.999
1292    0 -999.999
1293    0 -999.999
1294    0 -999.999
1295    0 -999.999
1296    0 -999.999
1297    0 -999.999
1298    0 -999.999
1299    0 -999.999
1300    0 -999.999
1301    0 -999.999
1302    0 -999.999
1303    0 -999.999
1304    0 -999.999
1305    0 -999.999
1306    0 -999.999
1307    0 -999.999
1308    0   -0.158
1309    0    4.318
1310    0   -0.145
1311    0   -1.366
1312    0   -0.259
1313    0   -4.175
1314    0   -2.155
1315    0   -2.429
1316    0    2.930
1317    0    0.090
1318    0    2.845
1319    0   -0.087
1320    0    2.561
1321    0   -1.644
1322    0    2.903
1323    0   -0.542
1324    0   -1.702
1325    0   -2.815
1326    0    1.856
1327    0   -0.761
1328    0   -2.748
1329    0   -4.460
1330    0    3.525
1331    0   -3.834
1332    0   -2.083
1333    0   -1.851
1334    0    1.644
1335    0   -1.743
1336    0    1.623
1337    0   -1.300
1338    0    3.433
1339    0    1.480
1340    0    5.332
1341    0    0.677
1342    0    4.140
1343    0    0.913
1344    0   -2.427
1345    0   -0.354
1346    0    1.486
1347    0    0.042
1348    0    3.504
1349    0   -3.065
1350    0    1.410
1351    0    0.197
1352    0   -1.124
1353    0   -0.787
1354    0   -0.477
1355    0   -2.344
1356    0    1.827
1357    0    0.589
1358    0   -0.488
1359    0   -3.579
1360    0   -2.934
1361    0   -4.658
1362    0   -3.232
1363    0   -6.025
1364    0   -1.950
1365    0   -4.364
1366    0   -2.836
1367    0   -4.758
1368    0   -1.730
1369    0   -5.016
1370    0   -3.902
1371    0   -2.475
1372    0   -4.738
1373    0   -4.286
1374    0   -4.419
1375    0   -7.055
1376    0   -0.686
1377    0   -1.537
1378    0   -0.644
1379    0   -0.190
1380    0 -999.999
1381    0 -999.999
1382    0 -999.999
1383    0 -999.999
1384    0 -999.999
1385    0 -999.999
1386    0 -999.999
1387    0 -999.999
1388    0 -999.999
1389    0 -999.999
1390    0 -999.999
1391    0 -999.999
